Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,6,Mohawk Valley,17-0000,Architecture and Engineering Occupations,1600,81610,75400,48330,98250
10,6,Mohawk Valley,17-1022,Surveyors,,60620,59250,46260,67800
10,6,Mohawk Valley,17-2051,Civil Engineers,200,92550,84110,66460,105600
10,6,Mohawk Valley,17-2071,Electrical Engineers,100,93590,86390,64510,108140
10,6,Mohawk Valley,17-2072,"Electronics Engineers, Except Computer",150,119050,124240,77870,139650
10,6,Mohawk Valley,17-2081,Environmental Engineers,80,75340,70980,51320,87350
10,6,Mohawk Valley,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,78070,75980,62490,85850
10,6,Mohawk Valley,17-2112,Industrial Engineers,240,89890,83700,63820,102920
10,6,Mohawk Valley,17-2141,Mechanical Engineers,160,73510,73300,45380,87570
10,6,Mohawk Valley,17-2199,"Engineers, All Other",70,92600,93310,42630,117590
10,6,Mohawk Valley,17-3011,Architectural and Civil Drafters,60,52000,48330,41470,57260
10,6,Mohawk Valley,17-3013,Mechanical Drafters,,58890,52380,43040,66810
10,6,Mohawk Valley,17-3019,"Drafters, All Other",,46030,46580,40290,48910
10,6,Mohawk Valley,17-3022,Civil Engineering Technicians,,62920,65810,42860,72940
10,6,Mohawk Valley,17-3023,Electrical and Electronic Engineering Technicians,110,61710,63050,43450,70840
10,6,Mohawk Valley,17-3025,Environmental Engineering Technicians,,55580,57490,42360,62190
10,6,Mohawk Valley,17-3026,Industrial Engineering Technicians,60,54690,52210,37670,63200
10,6,Mohawk Valley,17-3031,Surveying and Mapping Technicians,70,42330,37590,30050,48470
10,6,Mohawk Valley,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",50,56260,54650,47010,60880
10,6,Mohawk Valley,19-0000,"Life, Physical, and Social Science Occupations",890,73450,64630,39170,90600
10,6,Mohawk Valley,19-1031,Conservation Scientists,,88390,94870,74180,95500
10,6,Mohawk Valley,19-1042,"Medical Scientists, Except Epidemiologists",,114630,116510,73170,135360
10,6,Mohawk Valley,19-2012,Physicists,,149530,134500,108860,169870
10,6,Mohawk Valley,19-2031,Chemists,,89890,70740,56930,106370
10,6,Mohawk Valley,19-2041,"Environmental Scientists and Specialists, Including Health",,104610,84440,57010,128400
10,6,Mohawk Valley,19-3031,"Clinical, Counseling, and School Psychologists",200,97050,92460,65240,112960
10,6,Mohawk Valley,19-3051,Urban and Regional Planners,,74700,71510,54240,84920
10,6,Mohawk Valley,19-3093,Historians,,31190,29920,28890,32340
10,6,Mohawk Valley,19-4010,Agricultural and Food Science Technicians,,44460,40040,35610,48880
10,6,Mohawk Valley,19-4021,Biological Technicians,50,46340,41080,36920,51050
10,6,Mohawk Valley,19-4031,Chemical Technicians,,49940,51690,34610,57600
10,6,Mohawk Valley,19-4042,"Environmental Science and Protection Technicians, Including Health",,55910,55310,30160,68790
10,6,Mohawk Valley,19-4061,Social Science Research Assistants,,42560,30500,29000,49330
10,6,Mohawk Valley,19-4071,Forest and Conservation Technicians,,54240,55020,46410,58150
10,6,Mohawk Valley,19-4099,"Life, Physical, and Social Science Technicians, All Other",,43620,40140,26000,52800
10,6,Mohawk Valley,19-5011,Occupational Health and Safety Specialists,80,72650,73270,49830,84070
10,6,Mohawk Valley,19-5012,Occupational Health and Safety Technicians,,55040,50320,40860,62130
10,6,Mohawk Valley,21-0000,Community and Social Service Occupations,4210,50700,47280,30950,60570
10,6,Mohawk Valley,21-1012,"Educational, Guidance, School, and Vocational Counselors",700,58850,53520,38640,68960
10,6,Mohawk Valley,21-1015,Rehabilitation Counselors,280,39510,30060,26510,46010
10,6,Mohawk Valley,21-1018,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",230,52370,48150,34840,61130
10,6,Mohawk Valley,21-1019,"Counselors, All Other",,55010,53830,46980,59020
10,6,Mohawk Valley,21-1021,"Child, Family, and School Social Workers",410,53200,50380,41540,59030
10,6,Mohawk Valley,21-1022,Healthcare Social Workers,460,57670,57390,43760,64630
10,6,Mohawk Valley,21-1023,Mental Health and Substance Abuse Social Workers,230,70840,71370,52930,79790
10,6,Mohawk Valley,21-1029,"Social Workers, All Other",50,72410,73190,60490,78370
10,6,Mohawk Valley,21-1091,Health Educators,70,51170,45790,35310,59100
10,6,Mohawk Valley,21-1092,Probation Officers and Correctional Treatment Specialists,220,70230,71200,53530,78590
10,6,Mohawk Valley,21-1093,Social and Human Service Assistants,1030,36620,33570,27060,41400
10,6,Mohawk Valley,21-1094,Community Health Workers,190,41390,38060,29700,47240
10,6,Mohawk Valley,21-1099,"Community and Social Service Specialists, All Other",80,67370,66360,51040,75530
10,6,Mohawk Valley,21-2011,Clergy,130,48840,41250,31220,57650
10,6,Mohawk Valley,21-2021,"Directors, Religious Activities and Education",60,33500,31640,28770,35870
10,6,Mohawk Valley,21-2099,"Religious Workers, All Other",50,27850,26000,26000,29250
10,6,Mohawk Valley,23-0000,Legal Occupations,790,102880,91070,44090,132270
10,6,Mohawk Valley,23-1011,Lawyers,350,112760,98250,63030,137630
10,6,Mohawk Valley,23-1023,"Judges, Magistrate Judges, and Magistrates",180,160740,160470,136480,172870
10,6,Mohawk Valley,23-2011,Paralegals and Legal Assistants,220,45120,43980,29740,52810
10,6,Mohawk Valley,23-2093,"Title Examiners, Abstractors, and Searchers",,55440,56750,37220,64550
10,6,Mohawk Valley,25-0000,"Education, Training, and Library Occupations",16620,60000,52750,28920,75540
10,6,Mohawk Valley,25-1011,"Business Teachers, Postsecondary",140,120740,106480,52310,154960
10,6,Mohawk Valley,25-1021,"Computer Science Teachers, Postsecondary",100,78440,71530,35240,100050
10,6,Mohawk Valley,25-1022,"Mathematical Science Teachers, Postsecondary",110,103320,99400,58950,125500
10,6,Mohawk Valley,25-1032,"Engineering Teachers, Postsecondary",70,101050,106350,67000,118070
10,6,Mohawk Valley,25-1042,"Biological Science Teachers, Postsecondary",100,94940,83530,50480,117170
10,6,Mohawk Valley,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",80,98800,75950,54720,120840
10,6,Mohawk Valley,25-1052,"Chemistry Teachers, Postsecondary",60,88980,85550,55330,105800
10,6,Mohawk Valley,25-1054,"Physics Teachers, Postsecondary",,81100,80620,57070,93120
10,6,Mohawk Valley,25-1061,"Anthropology and Archeology Teachers, Postsecondary",,92790,85420,67240,105560
10,6,Mohawk Valley,25-1063,"Economics Teachers, Postsecondary",,116290,99320,70600,139130
10,6,Mohawk Valley,25-1065,"Political Science Teachers, Postsecondary",,105040,93960,60380,127370
10,6,Mohawk Valley,25-1066,"Psychology Teachers, Postsecondary",90,89350,79200,45050,111500
10,6,Mohawk Valley,25-1067,"Sociology Teachers, Postsecondary",,79330,73660,54040,91970
10,6,Mohawk Valley,25-1071,"Health Specialties Teachers, Postsecondary",360,99790,79840,43770,127800
10,6,Mohawk Valley,25-1081,"Education Teachers, Postsecondary",150,92820,84070,55960,111240
10,6,Mohawk Valley,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",60,86440,65630,47960,105680
10,6,Mohawk Valley,25-1121,"Art, Drama, and Music Teachers, Postsecondary",220,88330,85080,54570,105210
10,6,Mohawk Valley,25-1122,"Communications Teachers, Postsecondary",,91890,77970,59640,108010
10,6,Mohawk Valley,25-1123,"English Language and Literature Teachers, Postsecondary",120,100550,85550,56860,122400
10,6,Mohawk Valley,25-1124,"Foreign Language and Literature Teachers, Postsecondary",50,83530,74440,46450,102070
10,6,Mohawk Valley,25-1125,"History Teachers, Postsecondary",50,99850,92710,62020,118760
10,6,Mohawk Valley,25-1126,"Philosophy and Religion Teachers, Postsecondary",,90490,89860,58060,106700
10,6,Mohawk Valley,25-1194,"Vocational Education Teachers, Postsecondary",70,69730,56230,43320,82930
10,6,Mohawk Valley,25-2011,"Preschool Teachers, Except Special Education",300,38390,35480,28170,43500
10,6,Mohawk Valley,25-2012,"Kindergarten Teachers, Except Special Education",160,70470,69420,49100,81150
10,6,Mohawk Valley,25-2021,"Elementary School Teachers, Except Special Education",1930,72260,67190,48550,84120
10,6,Mohawk Valley,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",930,73400,72000,52010,84090
10,6,Mohawk Valley,25-2023,"Career/Technical  Education Teachers, Middle School",,80270,78370,63010,88900
10,6,Mohawk Valley,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",2360,68560,67060,47760,78950
10,6,Mohawk Valley,25-2032,"Career/Technical Education Teachers, Secondary School",330,65490,61530,46700,74890
10,6,Mohawk Valley,25-2052,"Special Education Teachers, Kindergarten and Elementary School",330,66680,63790,46670,76680
10,6,Mohawk Valley,25-2057,"Special Education Teachers, Middle School",170,75610,74890,53190,86820
10,6,Mohawk Valley,25-2058,"Special Education Teachers, Secondary School",500,68670,70110,44480,80770
10,6,Mohawk Valley,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,,49700,49290,33520,57790
10,6,Mohawk Valley,25-3021,Self-Enrichment Education Teachers,300,44950,36920,27880,53490
10,6,Mohawk Valley,25-3031,"Substitute Teachers, Short-Term",1400,31290,29500,27350,33260
10,6,Mohawk Valley,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",740,41220,38030,26000,49010
10,6,Mohawk Valley,25-4011,Archivists,,51460,50040,41190,56590
10,6,Mohawk Valley,25-4013,Museum Technicians and Conservators,,47420,46220,34740,53750
10,6,Mohawk Valley,25-4022,Librarians and Media Collections Specialists,260,57860,57010,36440,68570
10,6,Mohawk Valley,25-4031,Library Technicians,100,35190,30450,26000,39860
10,6,Mohawk Valley,25-9031,Instructional Coordinators,280,67460,66340,43260,79560
10,6,Mohawk Valley,25-9044,"Teaching Assistants, Postsecondary",210,53260,51700,33010,63390
10,6,Mohawk Valley,25-9045,"Teaching Assistants, Except Postsecondary",3140,29430,27180,26000,31390
10,6,Mohawk Valley,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1450,50060,42150,28830,60680
10,6,Mohawk Valley,27-1011,Art Directors,,83250,70550,47470,101150
10,6,Mohawk Valley,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,28150,28510,27860,28290
10,6,Mohawk Valley,27-1022,Fashion Designers,,66130,65200,32940,82730
10,6,Mohawk Valley,27-1023,Floral Designers,,29660,29370,27790,30590
10,6,Mohawk Valley,27-1024,Graphic Designers,110,47830,46120,32190,55650
10,6,Mohawk Valley,27-1026,Merchandise Displayers and Window Trimmers,100,34240,30910,27050,37830
10,6,Mohawk Valley,27-2012,Producers and Directors,80,49640,38780,30340,59300
10,6,Mohawk Valley,27-2022,Coaches and Scouts,390,46860,44000,28460,56060
10,6,Mohawk Valley,27-3011,Radio and Television Announcers,,30160,26000,26000,32520
10,6,Mohawk Valley,27-3023,"News Analysts, Reporters, and Journalist",60,34310,32510,28410,37260
10,6,Mohawk Valley,27-3031,Public Relations Specialists,120,65270,62080,39050,78390
10,6,Mohawk Valley,27-3042,Technical Writers,,69550,69060,51410,78610
10,6,Mohawk Valley,27-3043,Writers and Authors,,97150,81060,52540,119450
10,6,Mohawk Valley,27-4011,Audio and Video Equipment Technicians,,51660,49990,40700,57150
10,6,Mohawk Valley,27-4012,Broadcast Technicians,,49860,40410,26000,61830
10,6,Mohawk Valley,27-4021,Photographers,,50160,47010,29680,60400
10,6,Mohawk Valley,27-4031,"Camera Operators, Television, Video, and Motion Picture",,39590,30840,27690,45540
10,6,Mohawk Valley,29-0000,Healthcare Practitioners and Technical Occupations,11950,81750,65960,40490,102370
10,6,Mohawk Valley,29-1021,"Dentists, General",140,169120,152240,111500,197930
10,6,Mohawk Valley,29-1031,Dietitians and Nutritionists,80,66390,66430,43900,77630
10,6,Mohawk Valley,29-1041,Optometrists,60,134040,137830,97090,152510
10,6,Mohawk Valley,29-1051,Pharmacists,570,116060,111690,94130,127020
10,6,Mohawk Valley,29-1071,Physician Assistants,290,128350,126990,101510,141770
10,6,Mohawk Valley,29-1081,Podiatrists,,157010,142180,114610,178210
10,6,Mohawk Valley,29-1122,Occupational Therapists,210,83050,80900,60120,94510
10,6,Mohawk Valley,29-1123,Physical Therapists,280,86960,84450,64970,97950
10,6,Mohawk Valley,29-1124,Radiation Therapists,,80770,77190,60250,91030
10,6,Mohawk Valley,29-1125,Recreational Therapists,60,52450,54310,37910,59720
10,6,Mohawk Valley,29-1126,Respiratory Therapists,140,68000,65710,53630,75180
10,6,Mohawk Valley,29-1127,Speech-Language Pathologists,190,84390,79450,53690,99740
10,6,Mohawk Valley,29-1131,Veterinarians,100,107410,87090,71270,125480
10,6,Mohawk Valley,29-1141,Registered Nurses,3810,70040,69420,54850,77640
10,6,Mohawk Valley,29-1151,Nurse Anesthetists,,211540,173210,153160,240730
10,6,Mohawk Valley,29-1171,Nurse Practitioners,310,111350,107680,90600,121730
10,6,Mohawk Valley,29-1181,Audiologists,,90450,84120,75440,97950
10,6,Mohawk Valley,29-1215,Family Medicine Physicians,80,230180,214370,164270,263140
10,6,Mohawk Valley,29-1216,General Internal Medicine Physicians,150,248270,,161470,291670
10,6,Mohawk Valley,29-1218,Obstetricians and Gynecologists,,279460,,,
10,6,Mohawk Valley,29-1221,"Pediatricians, General",,223110,216370,196420,236460
10,6,Mohawk Valley,29-1223,Psychiatrists,,269280,,,
10,6,Mohawk Valley,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",460,247880,,,
10,6,Mohawk Valley,29-1248,"Surgeons, Except Ophthalmologists",50,277050,,,
10,6,Mohawk Valley,29-1292,Dental Hygienists,240,70660,71260,57480,77250
10,6,Mohawk Valley,29-2010,Clinical Laboratory Technologists and Technicians,290,57500,57970,34150,69180
10,6,Mohawk Valley,29-2031,Cardiovascular Technologists and Technicians,90,56890,56460,34750,67950
10,6,Mohawk Valley,29-2032,Diagnostic Medical Sonographers,140,73620,75080,51110,84870
10,6,Mohawk Valley,29-2033,Nuclear Medicine Technologists,,83250,89970,59830,94970
10,6,Mohawk Valley,29-2034,Radiologic Technologists,310,67520,65820,52000,75270
10,6,Mohawk Valley,29-2035,Magnetic Resonance Imaging Technologists,50,69390,66600,53770,77200
10,6,Mohawk Valley,29-2040,Emergency Medical Technicians and Paramedics,360,35370,31700,27800,39160
10,6,Mohawk Valley,29-2051,Dietetic Technicians,,44220,44870,34760,48950
10,6,Mohawk Valley,29-2052,Pharmacy Technicians,450,35010,31910,26240,39390
10,6,Mohawk Valley,29-2055,Surgical Technologists,70,53070,48370,38780,60220
10,6,Mohawk Valley,29-2056,Veterinary Technologists and Technicians,140,39080,38740,33780,41730
10,6,Mohawk Valley,29-2057,Ophthalmic Medical Technicians,180,34980,31400,26580,39180
10,6,Mohawk Valley,29-2061,Licensed Practical and Licensed Vocational Nurses,1860,44810,44670,36190,49120
10,6,Mohawk Valley,29-2081,"Opticians, Dispensing",90,65730,60280,43830,76680
10,6,Mohawk Valley,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",340,48050,44700,32880,55630
10,6,Mohawk Valley,29-9091,Athletic Trainers,,46490,47810,31910,53780
10,6,Mohawk Valley,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",,64010,62330,42180,74920
10,6,Mohawk Valley,31-0000,Healthcare Support Occupations,15820,33900,30620,26640,37530
10,6,Mohawk Valley,31-1120,Home Health & Personal Care Aides,11810,32190,29230,26290,35140
10,6,Mohawk Valley,31-1131,Nursing Assistants,2220,34660,32280,28640,37670
10,6,Mohawk Valley,31-1132,Orderlies,,32590,29090,26260,35760
10,6,Mohawk Valley,31-1133,Psychiatric Aides,410,52670,51250,45330,56340
10,6,Mohawk Valley,31-2011,Occupational Therapy Assistants,60,54950,52590,40890,61980
10,6,Mohawk Valley,31-2021,Physical Therapist Assistants,130,53010,52480,40800,59110
10,6,Mohawk Valley,31-2022,Physical Therapist Aides,,36970,33580,29080,40910
10,6,Mohawk Valley,31-9011,Massage Therapists,50,59870,56050,42260,68670
10,6,Mohawk Valley,31-9091,Dental Assistants,290,44890,44690,34070,50300
10,6,Mohawk Valley,31-9092,Medical Assistants,350,36860,36460,29260,40660
10,6,Mohawk Valley,31-9093,Medical Equipment Preparers,60,35990,35890,29690,39140
10,6,Mohawk Valley,31-9094,Medical Transcriptionists,70,35530,31890,27960,39320
10,6,Mohawk Valley,31-9095,Pharmacy Aides,,34040,35090,26190,37970
10,6,Mohawk Valley,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,70,33820,33880,26800,37320
10,6,Mohawk Valley,31-9097,Phlebotomists,60,38900,34980,28590,44050
10,6,Mohawk Valley,31-9099,"Healthcare Support Workers, All Other",120,41600,42290,28500,48140
10,6,Mohawk Valley,33-0000,Protective Service Occupations,5250,60060,59190,35980,72100
